invoice_id,city,customer_type,gender,product_line,unit_price,quantity,measure_date,measure_time,payment,rating,branch,tax_5_percent,total,cogs,gross_income,gross_margin_percentage
100-98-6809,Mandalay,Normal,Female,Sports and travel,83.86,20,2017-01-06,14:00:00,Credit card,5.6,B,83.86,1761.06,1133.82,543,32
702-91-2543,Yangon,Normal,Female,Health and beauty,55.67,15,2017-09-23,18:00:00,Credit card,6.5,A,41.7525,876.8025,493.65,341,40
346-45-1858,Mandalay,Normal,Male,Fashion accessories,55.65,11,2017-01-20,19:00:00,Cash,9.6,B,30.6075,642.7575,517.52,94,15
438-36-1183,Naypyitaw,Normal,Female,Health and beauty,68.56,16,2017-10-16,11:00:00,Ewallet,6,C,54.848,1151.808,977.73,NA,NA
745-48-5297,Yangon,Normal,Female,Food and beverages,63.39,16,2017-11-23,14:00:00,Credit card,8.1,A,50.712,1064.952,701.18,313,30
365-87-1892,Yangon,Normal,Male,Food and beverages,97.58,11,2017-12-30,14:00:00,Ewallet,4,A,53.669,1127.049,633.31,NA,NA
784-46-1010,Mandalay,Normal,Female,Home and lifestyle,97.19,7,2017-10-24,10:00:00,Credit card,8.8,B,34.0165,714.3465,532.27,148,21
460-37-8596,Mandalay,Normal,Male,Electronic accessories,82.47,6,2017-11-14,18:00:00,Cash,5.3,B,24.741,519.561,317.61,177,35
163-80-5426,Naypyitaw,Member,Male,Food and beverages,45.36,3,2017-10-27,11:00:00,Cash,7.2,C,6.804,142.884,99.66,36,26
675-57-8984,Yangon,Normal,Male,Electronic accessories,60.55,25,2017-12-28,10:00:00,Ewallet,9.9,A,75.6875,1589.4375,1260.04,NA,NA
767-16-3636,Mandalay,Member,Female,Food and beverages,37.82,20,2017-01-15,17:00:00,Cash,7.3,B,37.82,794.22,504.54,251,33
873-92-8145,Mandalay,Normal,Female,Fashion accessories,51.4,8,2017-04-23,14:00:00,Credit card,6.9,B,20.56,431.76,246.95,164,39
643-74-4390,Mandalay,Member,Male,Electronic accessories,25.18,14,2017-11-20,18:00:00,Credit card,4.6,B,17.626,370.146,283.66,68,19
818-45-3646,Mandalay,Normal,Female,Food and beverages,20.81,17,2017-09-29,14:00:00,Ewallet,9.7,B,17.6885,371.4585,215.29,NA,NA
236-49-4172,Yangon,Member,Female,Health and beauty,51.95,15,2017-03-01,17:00:00,Cash,5.4,A,38.9625,818.2125,413.59,365,46
599-78-7434,Mandalay,Normal,Male,Electronic accessories,56.74,16,2017-09-26,15:00:00,Credit card,7.9,B,45.392,953.232,753.21,154,17
545-74-8360,Naypyitaw,Member,Female,Home and lifestyle,77.03,9,2017-11-20,11:00:00,Ewallet,5.4,C,34.6635,727.9335,421.73,NA,NA
468-87-5777,Mandalay,Normal,Female,Fashion accessories,93.88,6,2017-07-13,17:00:00,Ewallet,9.1,B,28.164,591.444,342.3,NA,NA
949-88-8984,Naypyitaw,Normal,Female,Electronic accessories,13.56,20,2017-11-10,17:00:00,Ewallet,8.3,C,13.56,284.76,213.44,NA,NA
702-49-3049,Mandalay,Member,Male,Electronic accessories,79.83,7,2017-03-29,11:00:00,Cash,4.5,B,27.9405,586.7505,491.08,67,12
910-31-5450,Yangon,Member,Female,Food and beverages,33.97,7,2017-02-23,14:00:00,Ewallet,9.9,A,11.8895,249.6795,141.71,NA,NA
837-82-6626,Mandalay,Member,Male,Electronic accessories,65.01,18,2017-03-14,10:00:00,Credit card,4.2,B,58.509,1228.689,705.74,464,39
352-83-7311,Naypyitaw,Normal,Female,Sports and travel,14.91,5,2017-05-09,17:00:00,Credit card,5.6,C,3.7275,78.2775,42.1,32,43
888-44-5638,Naypyitaw,Member,Female,Food and beverages,71.63,6,2017-04-29,16:00:00,Credit card,6.1,C,21.489,451.269,220.45,209,48
162-38-9017,Mandalay,Member,Female,Electronic accessories,62.45,19,2017-05-08,15:00:00,Cash,8.3,B,59.3275,1245.8775,600.45,586,49
807-36-4463,Naypyitaw,Member,Female,Health and beauty,80.95,19,2017-12-16,10:00:00,Ewallet,5.1,C,76.9025,1614.9525,1232.17,NA,NA
885-42-8163,Naypyitaw,Normal,Female,Food and beverages,53.9,20,2017-05-06,12:00:00,Ewallet,6.5,C,53.9,1131.9,959.6,NA,NA
356-74-8153,Mandalay,Normal,Female,Health and beauty,28.29,20,2017-02-12,17:00:00,Ewallet,4.3,B,28.29,594.09,335.38,NA,NA
453-59-2292,Naypyitaw,Member,Female,Food and beverages,45.44,9,2017-07-13,19:00:00,Ewallet,9,C,20.448,429.408,261.42,NA,NA
331-76-1986,Mandalay,Member,Female,Sports and travel,92.01,19,2017-03-13,19:00:00,Ewallet,5.1,B,87.4095,1835.5995,1441.78,NA,NA
955-30-3700,Naypyitaw,Normal,Female,Home and lifestyle,39.91,9,2017-10-07,13:00:00,Cash,8.9,C,17.9595,377.1495,183.89,175,48
654-55-6015,Naypyitaw,Member,Female,Fashion accessories,67.58,14,2017-04-27,19:00:00,Credit card,7,C,47.306,993.426,783.96,162,17
843-18-9855,Mandalay,Normal,Male,Fashion accessories,44.64,12,2017-02-06,18:00:00,Cash,4.4,B,26.784,562.464,312.61,223,41
674-13-9249,Mandalay,Normal,Male,Health and beauty,86.79,5,2017-07-11,18:00:00,Ewallet,5.5,B,21.6975,455.6475,360.61,NA,NA
600-47-8908,Mandalay,Member,Female,Home and lifestyle,42.74,5,2017-08-18,12:00:00,Ewallet,5.7,B,10.685,224.385,178.8,NA,NA
454-57-7380,Naypyitaw,Member,Female,Electronic accessories,39.61,6,2017-08-09,13:00:00,Ewallet,9.3,C,11.883,249.543,184.36,NA,NA
980-35-8020,Mandalay,Normal,Female,Health and beauty,87.4,3,2017-10-16,17:00:00,Credit card,5,B,13.11,275.31,204.66,57,21
747-63-1759,Naypyitaw,Member,Male,Sports and travel,86.25,8,2017-06-22,10:00:00,Credit card,5.3,C,34.5,724.5,487.66,202,29
544-55-7714,Yangon,Normal,Male,Electronic accessories,50.47,30,2017-07-27,13:00:00,Ewallet,8.4,A,75.705,1589.805,1210.45,NA,NA
566-81-4052,Yangon,Member,Male,Health and beauty,96.5,7,2017-04-06,18:00:00,Ewallet,4.2,A,33.775,709.275,441.84,NA,NA
753-38-1910,Mandalay,Normal,Male,Home and lifestyle,94.4,4,2017-10-07,12:00:00,Credit card,6.5,B,18.88,396.48,245.66,131,34
461-21-8440,Naypyitaw,Member,Female,Home and lifestyle,66.47,19,2017-12-12,15:00:00,Ewallet,6.9,C,63.1465,1326.0765,720.9,NA,NA
478-53-3233,Naypyitaw,Member,Male,Health and beauty,75.16,16,2017-05-27,14:00:00,Ewallet,4.5,C,60.128,1262.688,1077.5,NA,NA
866-32-1966,Naypyitaw,Normal,Male,Sports and travel,43.37,7,2017-08-04,16:00:00,Ewallet,5.8,C,15.1795,318.7695,210.04,NA,NA
309-53-9871,Mandalay,Member,Male,Electronic accessories,79.02,18,2017-03-21,10:00:00,Cash,4.9,B,71.118,1493.478,1074.32,348,24
589-56-2384,Mandalay,Normal,Female,Home and lifestyle,52.55,8,2017-11-06,13:00:00,Ewallet,9.9,B,21.02,441.42,222.88,NA,NA
693-64-7404,Naypyitaw,Normal,Female,Electronic accessories,89.64,20,2017-07-15,17:00:00,Cash,4.2,C,89.64,1882.44,1309.74,483,26
553-13-8110,Naypyitaw,Normal,Female,Fashion accessories,99.9,17,2017-10-26,10:00:00,Credit card,4.4,C,84.915,1783.215,1375.4,322,19
618-98-9634,Mandalay,Member,Male,Health and beauty,68.22,20,2017-12-06,14:00:00,Ewallet,6.1,B,68.22,1432.62,863.97,NA,NA
642-58-3143,Mandalay,Member,Female,Electronic accessories,80.5,9,2017-10-04,16:00:00,Credit card,7.2,B,36.225,760.725,499.16,225,31
783-77-9142,Yangon,Normal,Female,Electronic accessories,32.44,42,2017-01-13,13:00:00,Cash,5.5,A,68.124,1430.604,876.3,486,35
313-63-6676,Yangon,Member,Male,Food and beverages,93.22,3,2017-08-14,11:00:00,Cash,4.6,A,13.983,293.643,151.91,127,45
577-71-9700,Yangon,Member,Female,Home and lifestyle,95.94,6,2017-02-25,10:00:00,Cash,5.9,A,28.782,604.422,323.19,252,43
451-63-1799,Mandalay,Normal,Female,Food and beverages,92.84,10,2017-11-20,15:00:00,Ewallet,4.7,B,46.42,974.82,559.55,NA,NA
734-26-3610,Naypyitaw,Member,Male,Home and lifestyle,16.68,4,2017-04-03,12:00:00,Ewallet,4.8,C,3.336,70.056,45.78,NA,NA
585-92-4461,Naypyitaw,Member,Female,Electronic accessories,63.77,13,2017-06-17,12:00:00,Credit card,7.1,C,41.4505,870.4605,714.72,114,13
158-76-8838,Mandalay,Normal,Male,Health and beauty,29.38,13,2017-09-12,18:00:00,Credit card,8.5,B,19.097,401.037,212.04,169,44
712-13-6482,Yangon,Normal,Male,Health and beauty,67.45,14,2017-03-30,10:00:00,Cash,4,A,47.215,991.515,665.47,278,29
430-16-5328,Mandalay,Member,Female,Electronic accessories,44.61,15,2017-06-25,13:00:00,Cash,6.9,B,33.4575,702.6075,392.69,276,41
709-64-2068,Yangon,Normal,Female,Health and beauty,44.56,10,2017-09-18,14:00:00,Ewallet,9.1,A,22.28,467.88,326.2,NA,NA
889-41-6700,Yangon,Member,Male,Sports and travel,96.77,20,2017-05-26,17:00:00,Credit card,10,A,96.77,2032.17,1237.22,698,36
338-95-4002,Yangon,Normal,Male,Sports and travel,19.47,15,2017-07-09,13:00:00,Cash,9,A,14.6025,306.6525,174.58,117,40
323-95-2909,Yangon,Member,Male,Electronic accessories,32.31,20,2017-06-26,19:00:00,Credit card,8.3,A,32.31,678.51,548.43,97,15
203-86-7675,Naypyitaw,Member,Female,Health and beauty,78.21,1,2017-07-18,17:00:00,Credit card,6.7,C,3.9105,82.1205,67.95,10,13
891-24-2008,Yangon,Member,Female,Sports and travel,95.82,18,2017-11-04,12:00:00,Credit card,5.2,A,86.238,1810.998,924.77,799,46
694-16-7080,Yangon,Normal,Female,Fashion accessories,50.79,11,2017-12-19,18:00:00,Credit card,7.7,A,27.9345,586.6245,350.68,208,37
341-88-7850,Yangon,Member,Male,Fashion accessories,23.82,14,2017-06-10,15:00:00,Credit card,9.5,A,16.674,350.154,175.8,157,47
392-48-7545,Yangon,Normal,Female,Sports and travel,23.14,5,2017-10-03,13:00:00,Ewallet,9.9,A,5.785,121.485,89.97,NA,NA
449-70-8458,Mandalay,Normal,Male,Health and beauty,74.89,16,2017-09-24,15:00:00,Cash,5.8,B,59.912,1258.152,879.67,318,26
650-40-9257,Naypyitaw,Member,Male,Fashion accessories,74.33,4,2017-01-07,17:00:00,Cash,7.6,C,14.866,312.186,160.52,136,46
754-13-5405,Naypyitaw,Normal,Male,Sports and travel,69.11,13,2017-12-11,19:00:00,Cash,7.8,C,44.9215,943.3515,670.51,227,25
906-98-7188,Naypyitaw,Member,Male,Sports and travel,88.79,18,2017-05-03,19:00:00,Credit card,7.7,C,79.911,1678.131,1202.18,396,24
887-30-2469,Mandalay,Normal,Male,Sports and travel,62.01,15,2017-08-07,10:00:00,Credit card,5.2,B,46.5075,976.6575,497.63,432,46
722-18-1649,Yangon,Normal,Male,Food and beverages,49.19,13,2017-02-26,18:00:00,Ewallet,5.7,A,31.9735,671.4435,466.01,NA,NA
847-70-6876,Mandalay,Normal,Male,Home and lifestyle,61.61,1,2017-07-02,17:00:00,Cash,8.3,B,3.0805,64.6905,44.02,17,28
122-31-4994,Yangon,Member,Female,Home and lifestyle,78.99,3,2017-12-31,15:00:00,Credit card,4.1,A,11.8485,248.8185,177.14,59,25
919-90-6920,Yangon,Normal,Male,Sports and travel,91.81,3,2017-02-05,18:00:00,Credit card,8.9,A,13.7715,289.2015,197.98,77,28
595-10-5438,Yangon,Member,Female,Health and beauty,36.21,13,2017-11-25,18:00:00,Credit card,6.5,A,23.5365,494.2665,329.95,140,29
354-11-4991,Mandalay,Normal,Female,Health and beauty,83.04,2,2017-01-09,13:00:00,Cash,6.2,B,8.304,174.384,124.21,41,25
200-20-9255,Yangon,Member,Male,Electronic accessories,95.27,37,2017-04-24,12:00:00,Credit card,7.6,A,176.2495,3701.2395,2907.53,617,17
179-20-4528,Yangon,Normal,Male,Fashion accessories,43.58,16,2017-03-31,17:00:00,Ewallet,6.4,A,34.864,732.144,384.15,NA,NA
598-62-2524,Naypyitaw,Member,Male,Health and beauty,55.06,3,2017-08-11,15:00:00,Ewallet,7.5,C,8.259,173.439,139.13,NA,NA
929-99-4610,Yangon,Normal,Male,Home and lifestyle,83.62,19,2017-05-28,17:00:00,Cash,9.3,A,79.439,1668.219,1306.62,282,17
852-52-5873,Mandalay,Normal,Male,Health and beauty,92.35,9,2017-07-03,17:00:00,Ewallet,9.3,B,41.5575,872.7075,558.55,NA,NA
499-74-7192,Mandalay,Normal,Male,Sports and travel,69.08,19,2017-09-22,12:00:00,Ewallet,7.1,B,65.626,1378.146,711.19,NA,NA
381-50-4750,Mandalay,Normal,Male,Electronic accessories,92.81,10,2017-02-08,14:00:00,Cash,8.2,B,46.405,974.505,635.41,292,31
915-28-6809,Naypyitaw,Member,Male,Health and beauty,89.01,11,2017-08-08,16:00:00,Cash,7.2,C,48.9555,1028.0655,797.94,181,18
826-46-7154,Naypyitaw,Normal,Male,Sports and travel,82.6,5,2017-04-15,10:00:00,Cash,7.8,C,20.65,433.65,280.21,132,32
259-40-6998,Yangon,Normal,Female,Health and beauty,46.1,8,2017-09-13,15:00:00,Credit card,7.1,A,18.44,387.24,258.22,110,29
588-71-5808,Yangon,Member,Male,Health and beauty,41.87,14,2017-12-17,10:00:00,Credit card,4.3,A,29.309,615.489,322.47,263,44
579-23-6560,Mandalay,Member,Male,Sports and travel,93.38,7,2017-05-02,16:00:00,Credit card,4.5,B,32.683,686.343,449.13,204,31
471-61-8595,Mandalay,Member,Male,Fashion accessories,81.63,13,2017-01-03,11:00:00,Credit card,6.3,B,53.0595,1114.2495,930.97,130,12
968-39-9708,Yangon,Member,Male,Fashion accessories,66.34,17,2017-10-10,13:00:00,Credit card,8,A,56.389,1184.169,787.6,340,30
110-93-6296,Naypyitaw,Normal,Male,Fashion accessories,26.57,1,2017-07-22,13:00:00,Ewallet,9.6,C,1.3285,27.8985,20.26,NA,NA
591-44-3766,Naypyitaw,Normal,Male,Fashion accessories,47.22,7,2017-01-09,12:00:00,Ewallet,9.1,C,16.527,347.067,246.04,NA,NA
929-91-2696,Naypyitaw,Normal,Female,Electronic accessories,85.96,16,2017-05-03,12:00:00,Cash,4.1,C,68.768,1444.128,920.64,454,33
819-95-3309,Yangon,Member,Male,Home and lifestyle,38.89,19,2017-04-27,16:00:00,Ewallet,9.7,A,36.9455,775.8555,425.97,NA,NA
875-90-8299,Mandalay,Normal,Male,Home and lifestyle,87.9,3,2017-08-27,19:00:00,Cash,8,B,13.185,276.885,157.49,106,40
924-49-3911,Yangon,Normal,Male,Food and beverages,27.8,15,2017-09-17,14:00:00,Ewallet,4.3,A,20.85,437.85,341.67,NA,NA
675-10-6380,Mandalay,Normal,Male,Fashion accessories,22.83,12,2017-03-22,18:00:00,Cash,7.2,B,13.698,287.658,171.23,102,37
838-88-6098,Mandalay,Normal,Female,Fashion accessories,83.59,8,2017-03-02,17:00:00,Ewallet,9.9,B,33.436,702.156,565.56,NA,NA
883-30-2934,Mandalay,Member,Female,Fashion accessories,82.51,16,2017-08-26,12:00:00,Credit card,8.6,B,66.008,1386.168,790.43,529,40
820-69-8825,Naypyitaw,Normal,Male,Electronic accessories,52.69,14,2017-03-17,18:00:00,Credit card,6.8,C,36.883,774.543,505.37,232,31
868-94-4722,Naypyitaw,Member,Male,Fashion accessories,34.36,10,2017-01-25,11:00:00,Cash,6.3,C,17.18,360.78,243.35,100,29
970-83-6618,Naypyitaw,Member,Male,Health and beauty,36.93,14,2017-09-30,16:00:00,Cash,8,C,25.851,542.871,284.13,232,45
840-36-5903,Mandalay,Member,Female,Food and beverages,47.97,4,2017-10-02,12:00:00,Credit card,8.1,B,9.594,201.474,139.87,52,27
836-57-3348,Naypyitaw,Normal,Female,Home and lifestyle,37.99,1,2017-12-16,14:00:00,Ewallet,8.9,C,1.8995,39.8895,34.08,NA,NA
428-79-8310,Yangon,Normal,Female,Sports and travel,50.81,20,2017-07-06,14:00:00,Cash,8.2,A,50.81,1067.01,565.38,450,44
875-10-1663,Naypyitaw,Normal,Female,Fashion accessories,33.9,16,2017-01-01,18:00:00,Ewallet,8.1,C,27.12,569.52,342.16,NA,NA
311-60-4481,Yangon,Normal,Male,Electronic accessories,31.82,17,2017-04-24,12:00:00,Cash,7,A,27.047,567.987,425.56,115,21
268-54-8357,Naypyitaw,Member,Male,Health and beauty,26.07,20,2017-11-24,17:00:00,Ewallet,9.2,C,26.07,547.47,263.36,NA,NA
854-13-6388,Naypyitaw,Normal,Female,Health and beauty,38.81,15,2017-01-26,19:00:00,Cash,6.5,C,29.1075,611.2575,460.75,121,20
514-93-8459,Yangon,Member,Male,Fashion accessories,66.24,11,2017-04-09,19:00:00,Ewallet,9.7,A,36.432,765.072,384.45,NA,NA
945-22-6147,Naypyitaw,Member,Male,Home and lifestyle,69.57,11,2017-07-03,11:00:00,Cash,7.3,C,38.2635,803.5335,585.03,180,23
762-76-2601,Mandalay,Member,Female,Electronic accessories,64.59,13,2017-12-13,13:00:00,Ewallet,7.6,B,41.9835,881.6535,421.87,NA,NA
743-63-7959,Yangon,Member,Female,Electronic accessories,98.25,30,2017-10-11,11:00:00,Cash,4.2,A,147.375,3094.875,2117.57,829,28
356-23-9894,Mandalay,Normal,Female,Home and lifestyle,16.56,18,2017-11-02,15:00:00,Credit card,4.8,B,14.904,312.984,160.62,137,46
338-39-7107,Yangon,Normal,Female,Electronic accessories,14.97,30,2017-08-16,15:00:00,Credit card,6.1,A,22.455,471.555,334.7,114,25
924-20-8319,Mandalay,Member,Female,Sports and travel,82.54,19,2017-04-06,16:00:00,Ewallet,4.9,B,78.413,1646.673,1009.59,NA,NA
123-11-7997,Yangon,Member,Female,Fashion accessories,87.8,20,2017-08-14,17:00:00,Cash,8.5,A,87.8,1843.8,1312.29,443,25
762-61-2184,Mandalay,Member,Female,Home and lifestyle,80.91,19,2017-04-11,15:00:00,Ewallet,8.2,B,76.8645,1614.1545,1316.49,NA,NA
908-38-9888,Yangon,Normal,Female,Food and beverages,49.67,4,2017-08-03,16:00:00,Ewallet,7.8,A,9.934,208.614,168.21,NA,NA
324-37-9901,Yangon,Member,Female,Home and lifestyle,78.79,5,2017-07-09,15:00:00,Credit card,6.1,A,19.6975,413.6475,298.4,95,24
515-36-6347,Yangon,Normal,Female,Electronic accessories,82.5,2,2017-12-13,17:00:00,Credit card,9.6,A,8.25,173.25,133.72,31,18
299-83-9193,Naypyitaw,Normal,Male,Sports and travel,68.88,18,2017-12-07,17:00:00,Cash,4.1,C,61.992,1301.832,851.55,388,31
625-46-4965,Mandalay,Member,Male,Electronic accessories,41.74,9,2017-12-22,15:00:00,Credit card,8.9,B,18.783,394.443,248.02,127,33
660-23-4537,Yangon,Member,Male,Fashion accessories,55.08,20,2017-11-19,12:00:00,Ewallet,9.5,A,55.08,1156.68,573.1,NA,NA
200-72-6258,Naypyitaw,Member,Male,Home and lifestyle,59.65,8,2017-08-07,11:00:00,Cash,7.9,C,23.86,501.06,417.07,60,12
467-37-4650,Mandalay,Member,Male,Electronic accessories,37.7,13,2017-03-01,17:00:00,Credit card,9.8,B,24.505,514.605,276.4,213,43
985-20-7231,Naypyitaw,Normal,Male,Health and beauty,72.74,18,2017-10-20,13:00:00,Credit card,9.2,C,65.466,1374.786,776.24,533,40
778-49-7872,Naypyitaw,Normal,Male,Health and beauty,22.4,6,2017-09-14,13:00:00,Credit card,5.3,C,6.72,141.12,117.29,17,12
141-73-6054,Yangon,Normal,Male,Electronic accessories,88.68,22,2017-10-09,17:00:00,Cash,7,A,97.548,2048.508,1530.96,420,21
222-92-3061,Naypyitaw,Normal,Female,Home and lifestyle,60.49,6,2017-08-20,13:00:00,Cash,5.2,C,18.147,381.087,270.83,92,25
259-20-4000,Mandalay,Member,Female,Health and beauty,99.38,7,2017-08-08,13:00:00,Credit card,6.2,B,34.783,730.443,519.1,176,25
356-69-1392,Mandalay,Member,Male,Fashion accessories,41.58,8,2017-10-25,14:00:00,Ewallet,4.6,B,16.632,349.272,292.04,NA,NA
495-98-6821,Mandalay,Normal,Female,Fashion accessories,94.55,3,2017-05-08,10:00:00,Credit card,8.6,B,14.1825,297.8325,223.91,59,21
765-87-6350,Yangon,Normal,Male,Fashion accessories,96.2,4,2017-02-18,18:00:00,Cash,7.1,A,19.24,404.04,224.3,160,41
339-73-9979,Naypyitaw,Member,Male,Electronic accessories,10.43,15,2017-05-04,12:00:00,Credit card,9.4,C,7.8225,164.2725,121.48,34,22
378-88-1848,Mandalay,Member,Female,Health and beauty,22.32,10,2017-03-06,12:00:00,Ewallet,4.3,B,11.16,234.36,142.61,NA,NA
273-77-9497,Naypyitaw,Normal,Male,Food and beverages,38.97,19,2017-08-22,10:00:00,Ewallet,4.5,C,37.0215,777.4515,480.14,NA,NA
914-10-2802,Mandalay,Member,Female,Fashion accessories,76.79,12,2017-07-15,13:00:00,Ewallet,9.6,B,46.074,967.554,754.85,NA,NA
500-81-7231,Naypyitaw,Normal,Female,Electronic accessories,48.08,20,2017-12-24,15:00:00,Credit card,4.9,C,48.08,1009.68,581.8,379,39
147-78-6378,Mandalay,Member,Female,Food and beverages,99.03,8,2017-01-06,17:00:00,Cash,4.2,B,39.612,831.852,633.81,158,20
134-40-6989,Yangon,Normal,Female,Food and beverages,19.39,8,2017-12-05,10:00:00,Ewallet,8.4,A,7.756,162.876,82.39,NA,NA
364-35-4557,Yangon,Member,Female,Home and lifestyle,23.45,17,2017-12-24,13:00:00,Cash,7,A,19.9325,418.5825,253.46,145,36
840-25-2433,Mandalay,Member,Male,Food and beverages,22.82,3,2017-05-03,10:00:00,Credit card,4.4,B,3.423,71.883,34.82,33,49
124-68-3953,Naypyitaw,Member,Male,Food and beverages,15.08,5,2017-05-24,19:00:00,Ewallet,8.7,C,3.77,79.17,43.18,NA,NA
576-66-9213,Yangon,Member,Female,Home and lifestyle,78.22,20,2017-02-28,19:00:00,Credit card,8,A,78.22,1642.62,1199.03,365,23
467-34-5371,Mandalay,Normal,Male,Sports and travel,16.07,3,2017-10-17,15:00:00,Cash,9,B,2.4105,50.6205,34.89,13,27
238-52-4851,Yangon,Member,Male,Health and beauty,78.12,1,2017-09-15,19:00:00,Ewallet,5.8,A,3.906,82.026,56.48,NA,NA
355-71-8081,Yangon,Normal,Male,Home and lifestyle,67.77,13,2017-06-27,11:00:00,Ewallet,7,A,44.0505,925.0605,452.86,NA,NA
736-92-8027,Naypyitaw,Member,Male,Fashion accessories,48.63,13,2017-12-10,19:00:00,Cash,9,C,31.6095,663.7995,535.85,96,15
218-45-4391,Mandalay,Member,Male,Sports and travel,49.62,2,2017-05-12,11:00:00,Credit card,7.5,B,4.962,104.202,49.91,49,49
466-10-1724,Mandalay,Member,Male,Sports and travel,14.07,15,2017-09-14,10:00:00,Cash,5.9,B,10.5525,221.6025,129.34,81,38
390-78-2616,Mandalay,Normal,Female,Electronic accessories,27.06,6,2017-02-20,13:00:00,Cash,7.3,B,8.118,170.478,89.98,72,44
907-96-6269,Yangon,Member,Male,Home and lifestyle,67.64,14,2017-12-30,18:00:00,Ewallet,8.3,A,47.348,994.308,525.4,NA,NA
743-63-9336,Yangon,Member,Female,Sports and travel,78.88,6,2017-07-30,18:00:00,Credit card,7.2,A,23.664,496.944,301.83,171,36
515-50-5136,Mandalay,Member,Female,Sports and travel,49.95,10,2017-05-09,11:00:00,Credit card,4.8,B,24.975,524.475,267.14,232,46
215-42-2558,Mandalay,Normal,Female,Sports and travel,14.13,11,2017-12-15,16:00:00,Credit card,6.3,B,7.7715,163.2015,130.04,25,16
929-23-4491,Naypyitaw,Member,Male,Home and lifestyle,35.82,18,2017-06-22,19:00:00,Credit card,4.7,C,32.238,676.998,453.04,191,29
788-51-3494,Naypyitaw,Member,Female,Electronic accessories,54.23,3,2017-09-22,18:00:00,Credit card,6.8,C,8.1345,170.8245,104.18,58,35
497-51-4019,Naypyitaw,Normal,Male,Sports and travel,37.54,1,2017-08-31,12:00:00,Ewallet,7,C,1.877,39.417,21.53,NA,NA
519-47-6438,Naypyitaw,Member,Female,Electronic accessories,21.91,18,2017-04-19,16:00:00,Ewallet,4.9,C,19.719,414.099,344.66,NA,NA
298-19-6928,Yangon,Normal,Female,Sports and travel,61.17,9,2017-02-20,10:00:00,Ewallet,4.7,A,27.5265,578.0565,278.13,NA,NA
608-55-2501,Yangon,Normal,Male,Electronic accessories,34.81,30,2017-03-13,18:00:00,Ewallet,7.3,A,52.215,1096.515,798.46,NA,NA
377-20-1381,Naypyitaw,Normal,Female,Food and beverages,13.8,15,2017-02-14,15:00:00,Cash,7,C,10.35,217.35,160.76,46,22
561-23-6243,Yangon,Member,Male,Health and beauty,42.77,4,2017-07-15,13:00:00,Ewallet,7.1,A,8.554,179.634,141.74,NA,NA
102-33-5943,Mandalay,Member,Male,Health and beauty,25.3,9,2017-07-13,13:00:00,Ewallet,4.3,B,11.385,239.085,119.09,NA,NA
656-62-3888,Yangon,Normal,Female,Home and lifestyle,91.49,10,2017-09-12,19:00:00,Ewallet,5.5,A,45.745,960.645,770.58,NA,NA
172-65-2610,Naypyitaw,Member,Male,Home and lifestyle,16.11,1,2017-09-13,12:00:00,Credit card,6.1,C,0.8055,16.9155,14.41,1,10
501-61-7936,Naypyitaw,Member,Female,Home and lifestyle,51.67,8,2017-02-19,11:00:00,Ewallet,9.3,C,20.668,434.028,360.55,NA,NA
246-83-6597,Yangon,Member,Female,Electronic accessories,80.75,30,2017-08-16,13:00:00,Cash,7.6,A,121.125,2543.625,2070.99,351,14
337-78-7337,Naypyitaw,Normal,Female,Food and beverages,41.78,5,2017-07-02,19:00:00,Cash,8.7,C,10.445,219.345,180.49,28,13
605-26-3955,Yangon,Normal,Male,Fashion accessories,85.84,4,2017-03-10,15:00:00,Cash,6.9,A,17.168,360.528,297.42,45,13
928-69-6449,Mandalay,Member,Male,Food and beverages,42.82,15,2017-11-23,13:00:00,Ewallet,9.4,B,32.115,674.415,450.2,NA,NA
872-99-9471,Mandalay,Member,Male,Electronic accessories,63.4,15,2017-09-06,10:00:00,Cash,4.8,B,47.55,998.55,589.95,361,37
497-88-1802,Yangon,Normal,Male,Electronic accessories,71.72,25,2017-08-05,19:00:00,Cash,8.7,A,89.65,1882.65,1264.82,528,29
